lowlevel.silence_rate_20dB.mean,lowlevel.silence_rate_20dB.stdev,lowlevel.silence_rate_30dB.mean,lowlevel.silence_rate_30dB.stdev,lowlevel.silence_rate_60dB.mean,lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,metadata.audio_properties.replay_gain.mean,metadata.audio_properties.replay_gain.stdev,lowlevel.gfcc.mean.0,lowlevel.gfcc.mean.1,lowlevel.gfcc.mean.2,lowlevel.gfcc.mean.3,lowlevel.gfcc.mean.4,lowlevel.gfcc.mean.5,lowlevel.gfcc.mean.6,lowlevel.gfcc.mean.7,lowlevel.gfcc.mean.8,lowlevel.gfcc.mean.9,lowlevel.gfcc.mean.10,lowlevel.gfcc.mean.11,lowlevel.gfcc.mean.12,lowlevel.gfcc.stdev.0,lowlevel.gfcc.stdev.1,lowlevel.gfcc.stdev.2,lowlevel.gfcc.stdev.3,lowlevel.gfcc.stdev.4,lowlevel.gfcc.stdev.5,lowlevel.gfcc.stdev.6,lowlevel.gfcc.stdev.7,lowlevel.gfcc.stdev.8,lowlevel.gfcc.stdev.9,lowlevel.gfcc.stdev.10,lowlevel.gfcc.stdev.11,lowlevel.gfcc.stdev.12,lowlevel.melbands.mean.0,lowlevel.melbands.mean.1,lowlevel.melbands.mean.2,lowlevel.melbands.mean.3,lowlevel.melbands.mean.4,lowlevel.melbands.mean.5,lowlevel.melbands.mean.6,lowlevel.melbands.mean.7,lowlevel.melbands.mean.8,lowlevel.melbands.mean.9,lowlevel.melbands.mean.10,lowlevel.melbands.mean.11,lowlevel.melbands.mean.12,lowlevel.melbands.mean.13,lowlevel.melbands.mean.14,lowlevel.melbands.mean.15,lowlevel.melbands.mean.16,lowlevel.melbands.mean.17,lowlevel.melbands.mean.18,lowlevel.melbands.mean.19,lowlevel.melbands.mean.20,lowlevel.melbands.mean.21,lowlevel.melbands.mean.22,lowlevel.melbands.mean.23,lowlevel.melbands.mean.24,lowlevel.melbands.mean.25,lowlevel.melbands.mean.26,lowlevel.melbands.mean.27,lowlevel.melbands.mean.28,lowlevel.melbands.mean.29,lowlevel.melbands.mean.30,lowlevel.melbands.mean.31,lowlevel.melbands.mean.32,lowlevel.melbands.mean.33,lowlevel.melbands.mean.34,lowlevel.melbands.mean.35,lowlevel.melbands.mean.36,lowlevel.melbands.mean.37,lowlevel.melbands.mean.38,lowlevel.melbands.mean.39,lowlevel.melbands.stdev.0,lowlevel.melbands.stdev.1,lowlevel.melbands.stdev.2,lowlevel.melbands.stdev.3,lowlevel.melbands.stdev.4,lowlevel.melbands.stdev.5,lowlevel.melbands.stdev.6,lowlevel.melbands.stdev.7,lowlevel.melbands.stdev.8,lowlevel.melbands.stdev.9,lowlevel.melbands.stdev.10,lowlevel.melbands.stdev.11,lowlevel.melbands.stdev.12,lowlevel.melbands.stdev.13,lowlevel.melbands.stdev.14,lowlevel.melbands.stdev.15,lowlevel.melbands.stdev.16,lowlevel.melbands.stdev.17,lowlevel.melbands.stdev.18,lowlevel.melbands.stdev.19,lowlevel.melbands.stdev.20,lowlevel.melbands.stdev.21,lowlevel.melbands.stdev.22,lowlevel.melbands.stdev.23,lowlevel.melbands.stdev.24,lowlevel.melbands.stdev.25,lowlevel.melbands.stdev.26,lowlevel.melbands.stdev.27,lowlevel.melbands.stdev.28,lowlevel.melbands.stdev.29,lowlevel.melbands.stdev.30,lowlevel.melbands.stdev.31,lowlevel.melbands.stdev.32,lowlevel.melbands.stdev.33,lowlevel.melbands.stdev.34,lowlevel.melbands.stdev.35,lowlevel.melbands.stdev.36,lowlevel.melbands.stdev.37,lowlevel.melbands.stdev.38,lowlevel.melbands.stdev.39,lowlevel.mfcc.mean.0,lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,lowlevel.mfcc.stdev.0,lowlevel.mfcc.stdev.1,lowlevel.mfcc.stdev.2,lowlevel.mfcc.stdev.3,lowlevel.mfcc.stdev.4,lowlevel.mfcc.stdev.5,lowlevel.mfcc.stdev.6,lowlevel.mfcc.stdev.7,lowlevel.mfcc.stdev.8,lowlevel.mfcc.stdev.9,lowlevel.mfcc.stdev.10,lowlevel.mfcc.stdev.11,lowlevel.mfcc.stdev.12,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.mean.1,lowlevel.spectral_contrast_valleys.mean.2,lowlevel.spectral_contrast_valleys.mean.3,lowlevel.spectral_contrast_valleys.mean.4,lowlevel.spectral_contrast_valleys.mean.5,lowlevel.spectral_contrast_valleys.stdev.0,lowlevel.spectral_contrast_valleys.stdev.1,lowlevel.spectral_contrast_valleys.stdev.2,lowlevel.spectral_contrast_valleys.stdev.3,lowlevel.spectral_contrast_valleys.stdev.4,lowlevel.spectral_contrast_valleys.stdev.5,arousal.arousal,valence.valence
1,0,1,0,0.227272734,0.419069409,0.001320107,0.000347668,6.39912E-05,1.64742E-05,37.2645607,0,-470.43076,86.05987,-79.88598,13.842914,-31.726933,-5.214286,2.4328814,-5.839932,-11.660984,-8.470971,-6.494713,-2.1394215,-6.8906074,74.4808,28.173466,11.71923,8.629201,6.4605355,6.755994,6.180502,5.50647,6.854667,5.4701467,5.25865,5.1486454,5.154363,5.24999E-07,2.64566E-07,1.83131E-07,7.942E-08,4.42404E-08,3.14376E-08,1.96139E-08,1.75123E-08,1.39482E-08,1.5485E-08,1.58352E-08,1.51037E-08,1.01425E-08,5.50603E-09,3.90557E-09,2.38001E-09,1.86858E-09,1.45986E-09,9.91542E-10,7.95416E-10,7.16757E-10,6.91054E-10,6.66814E-10,7.38825E-10,6.07234E-10,7.3564E-10,8.16399E-10,7.75374E-10,4.86587E-10,3.00968E-10,1.96403E-10,1.52245E-10,1.0511E-10,9.04837E-11,7.73928E-11,4.77981E-11,2.60104E-11,1.72789E-11,1.15886E-11,7.79167E-12,4.45953E-07,2.022E-07,1.44665E-07,6.13783E-08,3.11821E-08,2.24176E-08,1.26331E-08,1.14946E-08,8.91433E-09,8.90819E-09,9.2289E-09,9.08177E-09,5.57531E-09,3.02279E-09,2.28544E-09,1.16469E-09,9.86978E-10,7.0187E-10,4.75771E-10,3.46331E-10,3.09482E-10,3.04126E-10,2.78982E-10,3.1657E-10,2.84655E-10,6.6004E-10,7.5068E-10,1.09722E-09,5.08457E-10,3.82813E-10,1.21967E-10,1.51164E-10,8.20338E-11,8.65914E-11,1.06792E-10,3.8433E-11,9.31007E-12,5.13985E-12,3.30125E-12,2.16076E-12,-1112.0243,121.50347,22.573408,18.677477,2.8418639,3.612637,18.100136,8.059835,4.479554,4.2244234,-1.3854204,-0.10518305,0.78072876,23.277811,18.451603,6.5548615,6.799158,5.8058167,5.5217104,6.4445944,5.446971,5.402456,5.3660936,5.231097,4.832699,4.7994103,-8.959802,-9.797174,-10.196937,-11.158991,-11.591804,-13.137081,1.0883735,0.92882264,0.8743359,0.75414824,0.7793903,0.4140125,-0.995053586,0.749381698
1,0,0.416666657,0.493006676,0.015151516,0.12215554,0.044335667,0.018505165,0.001974791,0.000742899,10.65569305,0,-410.1717,207.05782,20.813726,-0.6975164,-11.725472,-15.400306,-20.332924,2.4823787,5.1354895,-1.1569381,-3.2797272,-8.490807,-6.6214657,89.14559,44.028152,36.36675,15.823683,26.012533,12.257014,12.942108,9.166983,10.240662,9.071514,8.721338,7.1031985,8.187861,0.000579283,0.00026179,8.62029E-05,2.43017E-05,1.16291E-05,6.58539E-06,4.22106E-06,2.37338E-06,9.65172E-07,2.34903E-07,6.13549E-08,2.06089E-08,1.89136E-08,1.33148E-08,1.34596E-08,9.35239E-09,9.57614E-09,8.72497E-09,1.00886E-08,7.34741E-09,2.51169E-09,2.053E-09,2.47172E-09,1.11091E-09,7.25453E-10,2.84246E-10,1.01344E-10,4.59882E-11,2.91271E-11,2.84871E-11,1.59609E-11,1.15474E-11,8.54551E-12,8.13164E-12,7.80695E-12,7.87015E-12,8.16356E-12,8.04876E-12,7.98168E-12,8.20641E-12,0.000507107,0.000289954,9.42573E-05,3.29256E-05,1.68038E-05,8.16974E-06,4.3339E-06,2.51012E-06,1.23971E-06,4.11015E-07,1.2218E-07,4.0189E-08,5.31334E-08,3.41637E-08,3.10734E-08,2.62551E-08,2.27276E-08,1.98554E-08,2.56578E-08,1.89978E-08,6.01117E-09,4.48262E-09,6.43215E-09,2.61875E-09,3.70398E-09,8.00061E-10,1.86759E-10,7.02126E-11,4.76718E-11,6.43981E-11,1.97675E-11,9.68621E-12,5.02821E-12,4.37732E-12,3.79898E-12,3.4127E-12,3.39615E-12,2.87258E-12,2.59206E-12,2.9462E-12,-1058.5354,220.84708,101.49298,45.059902,26.39096,4.8864446,-3.4343503,3.087733,7.406104,9.197321,10.043493,7.0038366,3.9526052,41.438152,31.947016,36.252823,14.9175005,21.230251,12.193859,10.955852,9.247097,10.528134,8.965469,9.591668,6.785594,6.901793,-6.2924232,-7.926181,-10.356981,-11.380906,-12.873613,-13.603984,1.4302008,1.2827551,1.0018606,1.1620454,0.84229976,0.41843504,-0.520197857,-0.282769992
1,0,1,0,0.928030312,0.258437514,0.001182946,0.003458665,3.67365E-05,9.73583E-05,29.28103638,0,-509.07794,-21.08266,-61.046658,-9.555443,-45.985466,13.616032,-17.73123,10.218987,-17.438206,-1.9588505,-22.901617,-0.29287535,-9.306742,87.15761,19.53004,32.511932,14.1382065,9.718301,8.61248,7.467028,6.4775753,6.763119,5.3883395,6.537625,5.9274983,5.8341656,1.0155E-08,1.02505E-08,6.5212E-09,3.83242E-09,3.4373E-09,2.48597E-09,1.77082E-09,2.86985E-09,7.77286E-09,7.53912E-09,1.10153E-08,1.67013E-08,1.63086E-08,6.69863E-09,1.88517E-08,1.51571E-08,1.91717E-08,2.12131E-08,2.41627E-08,4.57548E-08,1.33953E-07,1.02271E-07,8.3356E-08,1.01986E-07,5.11242E-08,3.208E-08,2.77987E-08,1.87967E-08,2.67334E-08,4.32045E-08,2.58719E-08,1.21112E-08,1.16514E-08,6.13351E-09,4.03577E-09,8.48577E-09,1.28235E-08,5.3628E-09,1.44009E-09,5.25364E-10,1.33066E-08,1.31906E-08,8.18775E-09,4.33384E-09,4.51287E-09,4.09605E-09,4.77113E-09,7.10373E-09,2.31352E-08,2.52523E-08,8.90806E-08,9.09269E-08,1.17439E-07,4.98927E-08,1.57768E-07,1.01094E-07,1.41844E-07,1.50846E-07,1.96002E-07,3.96547E-07,1.13085E-06,7.62306E-07,6.02369E-07,8.32546E-07,3.39685E-07,2.09864E-07,1.88803E-07,1.4652E-07,2.11647E-07,3.29594E-07,1.8891E-07,9.46306E-08,9.89284E-08,5.50266E-08,3.16702E-08,7.03505E-08,1.11382E-07,4.54646E-08,1.19628E-08,2.93949E-09,-1173.6559,56.285103,21.050692,-2.742211,-2.1240926,2.1020672,5.9480767,10.971949,9.853707,7.614783,-0.52676505,-7.761015,-5.9712806,64.54643,20.12816,27.074715,11.037878,6.9883027,6.2648873,6.3884273,5.4100266,5.5067577,5.800986,5.607411,6.593338,4.878491,-10.53709,-10.982644,-11.232337,-11.767443,-12.183311,-12.080819,0.90062326,0.9009706,0.9176556,1.0477778,1.1369182,0.68999547,-0.948887057,0.272877164
1,0,1,0,0.015151516,0.12215554,0.015237768,0.006904692,0.000705189,0.000259529,13.59134293,0,-240.83743,104.6384,-65.53666,3.5813978,-55.76839,19.718834,-25.47244,2.7398796,-15.684269,8.21135,-17.255407,1.8231134,-12.946969,103.74911,35.07676,10.770409,18.67837,18.345926,9.493956,9.235277,10.35951,9.230406,8.45893,8.11773,8.215773,5.6423006,4.38852E-05,2.32799E-05,2.35704E-05,9.39078E-06,4.67981E-06,4.79774E-06,5.7917E-06,3.72215E-06,2.71681E-06,1.91242E-06,1.18628E-06,9.30646E-07,7.80819E-07,4.29134E-07,3.41594E-07,2.58183E-07,1.36975E-07,1.13744E-07,9.37368E-08,5.21928E-08,3.02505E-08,1.9937E-08,1.2618E-08,9.60282E-09,8.34391E-09,1.04849E-08,3.27215E-08,5.99119E-08,1.04115E-07,2.57613E-07,9.59968E-07,8.74757E-07,7.96057E-07,3.35804E-07,1.51848E-07,5.9529E-08,2.48841E-08,6.75686E-09,3.18785E-09,3.46745E-09,3.76015E-05,1.64427E-05,1.79715E-05,6.0846E-06,2.74219E-06,2.95442E-06,3.86187E-06,2.13E-06,1.61433E-06,1.39806E-06,6.85888E-07,4.94454E-07,4.82345E-07,2.13349E-07,1.75615E-07,1.23268E-07,6.63976E-08,5.56942E-08,5.11512E-08,2.44168E-08,1.6285E-08,1.24597E-08,7.39265E-09,7.36131E-09,9.27778E-09,2.19142E-08,1.06832E-07,2.28051E-07,4.93935E-07,1.29385E-06,6.74339E-06,4.28961E-06,4.55967E-06,2.10163E-06,8.04134E-07,2.38638E-07,1.67974E-07,2.70477E-08,6.75639E-09,1.32663E-08,-899.1092,156.37468,35.43051,3.5550961,-2.1842628,15.066707,-0.30325532,2.6943061,3.8313725,6.045773,0.7588833,2.6296206,3.239048,56.215958,34.739212,11.52994,11.743776,16.820652,15.026556,10.740502,8.092087,7.6406984,8.785336,7.7298846,6.368649,6.05277,-6.637885,-7.1891894,-8.059935,-9.080966,-10.311187,-10.754816,1.2694964,1.2458805,1.1405406,0.9858071,0.9374842,0.773608,-0.358615004,0.859851608
0.223484844,0.416580707,0.015151516,0.12215554,0.015151516,0.12215554,0.117254473,0.032608923,0.006874658,0.002257224,-8.549459457,0,37.52378,78.71912,-115.29255,45.21495,-63.19014,-3.335971,-56.101254,-13.966031,-37.275864,-11.29956,-28.279306,2.592178,-16.957731,124.314064,27.430862,16.16431,12.262211,9.58453,7.30288,8.600047,5.9120226,8.253418,6.3554716,5.656854,5.936182,6.8215213,8.19769E-05,0.001829325,0.005093338,0.004561944,0.002634473,0.000982821,0.000289549,0.00012097,7.86766E-05,4.2724E-05,9.11909E-05,0.000314896,5.76356E-05,2.51214E-05,3.20708E-05,6.37868E-05,3.3535E-05,2.82165E-05,2.7453E-05,3.74433E-05,5.82526E-05,4.75325E-05,3.8544E-05,2.22922E-05,2.08032E-05,1.63481E-05,1.11292E-05,1.03671E-05,1.21317E-05,1.05324E-05,6.32857E-06,6.566E-06,6.48399E-06,3.89821E-06,2.78986E-06,2.65562E-06,1.47944E-06,8.39408E-07,4.55543E-07,3.77827E-07,0.000122154,0.001585325,0.004680095,0.007054316,0.002054082,0.000761471,0.00020392,9.439E-05,7.49282E-05,4.84163E-05,0.0001292,0.000937912,8.26724E-05,2.47881E-05,2.74884E-05,4.2785E-05,2.54113E-05,1.8347E-05,2.31043E-05,3.07554E-05,5.10986E-05,4.71688E-05,3.62309E-05,1.51783E-05,1.93884E-05,1.51392E-05,7.29695E-06,8.43007E-06,1.34334E-05,1.26232E-05,5.43329E-06,4.46636E-06,4.43816E-06,2.94193E-06,1.99648E-06,2.33091E-06,1.40724E-06,9.52383E-07,5.55899E-07,4.76626E-07,-597.1523,104.69797,0.81454676,38.82172,4.284898,8.039636,-16.151516,-2.908831,-15.142664,-14.869074,-16.8518,-9.227306,-11.183121,89.43671,16.992344,9.5118885,10.155576,7.8234234,7.1134114,7.314871,6.011839,5.949819,6.538057,6.57439,5.8277855,5.217809,-4.839558,-5.560759,-6.171975,-6.1556697,-6.622274,-7.961087,1.4128706,1.3084872,1.2317989,1.2142197,1.2374326,0.96189874,0.820280297,-0.95713108
1,0,1,0,0.049429659,0.216763422,0.00155551,0.000647957,9.52324E-05,3.23777E-05,28.82905579,0,-473.39035,86.91157,-56.01256,10.492272,-35.253365,-2.7712088,-21.636913,-2.4384983,-9.257436,9.475328,-0.13059713,12.566379,5.1023183,61.75246,28.6676,13.563436,11.043567,11.599493,7.7879257,9.424653,5.777092,7.4414945,7.0419574,6.5206246,7.3310475,7.197112,1.01633E-06,3.75619E-07,9.42732E-08,3.83485E-08,2.22168E-07,1.01462E-06,5.61771E-08,7.19388E-09,6.23512E-09,2.31467E-08,1.02968E-08,6.18284E-09,3.70564E-09,2.91854E-09,2.38931E-09,1.85025E-09,1.50182E-09,1.30404E-09,1.21483E-09,2.12613E-09,2.10219E-09,1.40676E-09,5.57857E-10,3.19037E-10,3.08879E-10,2.40592E-10,2.16918E-10,2.03056E-10,2.06069E-10,2.27481E-10,1.91646E-10,9.12067E-11,5.75041E-11,5.33615E-11,5.95727E-11,5.50469E-11,3.49761E-11,2.76897E-11,2.55086E-11,2.51733E-11,8.98055E-07,2.90612E-07,7.15538E-08,3.87213E-08,2.36389E-07,1.15198E-06,5.64725E-08,4.62491E-09,3.64538E-09,3.89141E-08,1.49305E-08,7.17521E-09,4.05283E-09,2.40059E-09,1.50587E-09,1.48565E-09,1.76062E-09,2.4384E-09,2.27246E-09,8.23899E-09,6.57009E-09,3.0476E-09,1.31595E-09,5.90569E-10,9.58937E-10,3.14599E-10,2.67067E-10,2.03038E-10,2.33031E-10,2.86774E-10,2.20026E-10,6.97265E-11,3.0671E-11,2.82441E-11,7.92349E-11,1.38654E-10,2.65666E-11,9.17201E-12,7.96118E-12,6.85581E-12,-1127.0094,128.8821,41.370197,18.410192,12.828272,7.831026,1.5626155,-2.0119174,0.949813,-2.5164266,-3.036895,4.434343,6.779915,22.693832,20.482574,14.701571,7.6785836,10.353288,7.2586293,9.931089,6.0352244,6.7685585,7.418843,7.048597,6.846891,5.73591,-9.128473,-10.089983,-10.618851,-11.249695,-12.107316,-12.883632,0.8418539,0.7646963,0.7283562,0.71752584,0.6115605,0.33657998,-0.983511954,0.940643034
1,0,1,0,0.022556391,0.148484334,0.016527124,0.005263588,0.00078535,0.000223294,10.0857048,0,-231.73756,133.65758,-157.99168,-5.20044,-53.909065,-4.2070365,-19.829111,-0.15647106,-14.022718,2.6343086,-16.573063,-9.900066,-3.830319,117.80564,42.88688,26.067192,11.278045,13.23688,9.282843,11.313883,7.60222,7.767877,7.4850664,7.3738112,6.6170354,5.429903,4.20887E-06,5.10546E-06,6.96618E-06,7.5497E-06,8.24464E-06,7.39726E-06,9.7633E-06,1.50635E-05,1.74863E-05,1.99962E-05,1.5505E-05,1.05045E-05,5.41017E-06,3.86636E-06,3.61452E-06,2.40018E-06,3.12802E-06,2.8628E-06,1.43011E-06,9.38689E-07,7.12923E-07,5.91058E-07,1.71261E-07,1.46378E-07,9.61179E-08,9.81158E-08,9.90146E-08,6.80478E-08,4.90429E-08,3.10336E-08,1.66932E-08,1.00117E-08,4.7243E-09,2.34456E-09,1.88684E-09,9.50286E-10,7.73353E-10,5.63567E-10,3.88409E-10,2.73415E-10,3.63298E-06,4.18076E-06,8.06966E-06,6.15641E-06,8.72302E-06,8.55702E-06,1.41639E-05,1.5793E-05,1.75921E-05,2.33532E-05,2.17035E-05,2.0947E-05,9.68556E-06,4.83719E-06,5.48646E-06,3.08731E-06,3.56867E-06,3.05486E-06,1.6503E-06,1.09544E-06,8.59631E-07,8.81722E-07,1.35901E-07,1.58761E-07,9.16272E-08,9.21854E-08,1.17405E-07,5.90688E-08,4.56265E-08,3.03572E-08,1.31039E-08,7.66942E-09,4.11922E-09,1.98604E-09,2.3441E-09,7.71394E-10,1.00287E-09,6.83209E-10,3.53316E-10,1.73766E-10,-856.78735,174.48784,-47.688526,7.043536,-21.701433,0.49722198,-4.5273533,-5.934781,6.3819923,6.625953,-1.4727441,-1.3472849,-3.745292,67.410904,28.787899,19.194254,10.766925,12.722456,8.204545,9.425059,7.93962,6.8441663,7.248366,6.0787997,6.0353613,6.095952,-7.083351,-6.83581,-7.36062,-8.011724,-9.304,-11.567007,1.4634953,1.5140995,1.4355284,1.3283054,1.2028046,0.6391469,0.045342127,-0.05358615
0.977272749,0.149032488,0.159090906,0.365761489,0.015151516,0.12215554,0.061059084,0.034998246,0.002965983,0.001418288,6.830970764,0,-355.87357,214.37134,-11.3553915,11.149561,9.631684,-6.0860825,-2.332198,-7.7058825,-6.650939,-10.579753,-6.857889,-10.747995,-4.1124773,89.2602,44.362144,15.156987,7.171582,8.279658,7.8935485,6.32211,5.6032352,6.0556912,5.6000957,5.172045,5.0904264,4.8010254,0.001726733,0.000851416,0.00026327,0.000114,1.44147E-05,3.18178E-06,1.73123E-06,9.65729E-07,5.74565E-07,3.27066E-07,1.83941E-07,1.00357E-07,5.66051E-08,3.98768E-08,3.03081E-08,2.06919E-08,1.46405E-08,1.06496E-08,6.33023E-09,4.28595E-09,3.05537E-09,2.08701E-09,1.30643E-09,1.06435E-09,7.65243E-10,4.37683E-10,2.849E-10,2.01196E-10,1.28403E-10,9.14031E-11,6.13916E-11,3.9622E-11,2.73064E-11,1.96884E-11,1.44498E-11,1.0285E-11,8.39303E-12,6.90224E-12,6.04971E-12,5.23508E-12,0.002026837,0.001005546,0.000275145,0.0001318,1.63654E-05,3.86432E-06,1.84015E-06,9.12855E-07,5.16525E-07,2.45802E-07,1.2737E-07,6.24916E-08,3.4852E-08,2.10899E-08,1.70451E-08,1.12692E-08,8.18451E-09,5.80076E-09,2.8821E-09,2.30792E-09,1.66823E-09,1.09348E-09,6.16236E-10,4.97652E-10,3.44399E-10,1.92677E-10,1.26612E-10,1.07379E-10,8.81467E-11,8.65739E-11,5.86413E-11,2.49554E-11,1.92936E-11,1.74087E-11,1.99634E-11,1.17575E-11,1.05265E-11,4.90987E-12,4.35503E-12,3.75853E-12,-1013.829,238.36342,71.17097,34.54178,38.97297,20.166395,14.711718,13.829642,6.718929,6.3735433,4.773067,-0.6365332,-1.8274257,34.454304,32.738365,13.887856,7.992753,7.370073,6.091036,5.9364033,5.1782074,5.224238,4.9655156,4.6833262,4.73306,4.706072,-5.9317765,-7.9703093,-9.22365,-10.282536,-11.841946,-13.536548,1.4648763,1.1919918,1.0241188,0.8693987,0.74061835,0.46741045,-0.470733718,0.328936521
0.879999995,0.324961901,0.600000024,0.489898115,0.039999999,0.195958659,0.069170609,0.097319201,0.002293676,0.002897152,-7.421789169,0,-241.02512,206.81874,-175.6044,4.4828916,-29.30824,-64.260574,6.5790877,-22.887524,-20.229372,5.3289843,-14.556193,-11.372277,6.155191,166.62682,65.93271,33.05338,15.747985,10.124239,17.679413,9.54096,11.780575,7.9004765,6.804222,7.6645107,6.396012,6.2858825,8.58952E-05,0.000175603,0.000439162,0.001114362,0.000630017,0.000619024,0.000374743,0.000195583,0.000139623,9.67287E-05,4.98857E-05,3.42452E-05,2.60015E-05,1.99344E-05,2.01665E-05,1.33107E-05,7.11546E-06,7.46979E-06,6.44653E-06,4.74443E-06,3.04587E-06,2.41436E-06,2.18146E-06,1.87752E-06,1.71884E-06,1.17561E-06,9.7885E-07,7.73588E-07,6.60393E-07,4.87369E-07,2.34914E-07,2.90757E-09,7.14563E-12,6.09952E-12,5.31085E-12,4.72346E-12,4.26545E-12,3.92426E-12,3.61777E-12,3.31243E-12,0.000384558,0.000714939,0.001446532,0.004096303,0.002130863,0.002446243,0.001167593,0.000559071,0.000395481,0.000290974,0.000119853,9.97593E-05,7.44687E-05,5.40544E-05,0.000124434,6.70206E-05,1.65426E-05,3.25851E-05,3.16205E-05,1.28759E-05,6.14612E-06,6.37529E-06,9.48345E-06,7.21214E-06,6.6256E-06,3.60933E-06,2.85229E-06,2.36295E-06,2.0015E-06,1.31548E-06,5.83464E-07,7.81949E-09,2.01757E-11,1.70769E-11,1.46577E-11,1.2678E-11,1.10357E-11,9.64932E-12,8.49137E-12,7.50582E-12,-844.6474,224.06749,-63.005333,43.0573,-19.379522,-23.18691,13.392203,-28.86367,6.4234915,-3.3120415,-11.183091,9.811909,-12.478812,112.761215,52.715935,28.857922,19.01088,9.4407425,9.387889,9.174132,13.427874,7.6580153,7.2721457,7.9052215,6.475892,8.446502,-6.4409513,-6.164768,-7.125819,-7.8482556,-8.735124,-14.312579,2.069368,2.1392515,1.9581882,1.8459307,1.7377563,0.88607943,0.488870569,-0.782357791
1,0,1,0,0.015151516,0.12215554,0.00695072,0.00373145,0.000315113,0.000143899,29.11218262,0,-381.38596,93.644615,-68.65877,27.524435,-26.33908,15.6841135,-17.341206,10.058854,-7.1986737,5.0033326,-10.094609,-2.6157198,-6.3967466,84.804306,30.326313,11.53602,11.049498,6.8507752,7.626438,8.030007,7.1753354,6.879103,7.477422,6.841328,6.4272914,6.0142603,1.75598E-05,4.82902E-06,1.51421E-06,3.70458E-07,1.76706E-07,1.45067E-07,1.20956E-07,8.11217E-08,6.79749E-08,6.50146E-08,4.91489E-08,2.68377E-08,1.68047E-08,1.33401E-08,1.40541E-08,2.36727E-08,1.61229E-08,1.01699E-08,7.66358E-09,6.99518E-09,7.56051E-09,6.43658E-09,4.76905E-09,4.81182E-09,1.51075E-09,2.41368E-09,2.12869E-09,1.98605E-09,2.57703E-09,1.67596E-09,8.84512E-10,5.60712E-10,4.30761E-10,4.17541E-10,3.70328E-10,2.69994E-10,2.55747E-10,2.24876E-10,1.96057E-10,1.60994E-10,1.78986E-05,4.19486E-06,1.38522E-06,2.73196E-07,1.2913E-07,1.12834E-07,8.66597E-08,5.3953E-08,4.18561E-08,4.38903E-08,3.52461E-08,1.92668E-08,1.72787E-08,8.75843E-09,9.1921E-09,2.03305E-08,1.4496E-08,1.25359E-08,6.68907E-09,5.60042E-09,7.44389E-09,8.30824E-09,4.51866E-09,9.53249E-09,2.4546E-09,7.55689E-09,2.78056E-09,3.25913E-09,1.20861E-08,6.53824E-09,2.24218E-09,6.56983E-10,3.58266E-10,2.97442E-10,3.32503E-10,1.61074E-10,1.87892E-10,1.32851E-10,1.26132E-10,1.12891E-10,-1037.4307,140.06134,20.947584,29.320127,18.13985,16.139008,8.878476,8.866647,11.99832,10.549597,5.522547,8.728676,1.8951008,34.54448,20.821167,8.7511835,9.13667,7.6467543,7.1814294,7.1912556,7.5671363,6.947794,6.4875083,6.2500563,6.3031487,5.3470526,-8.14585,-9.024353,-9.841596,-10.251385,-11.116921,-11.980528,1.12436,1.0182482,0.93665373,0.8516481,0.81393427,0.5555457,-0.906018137,0.680131904
