lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.stdev.2,lowlevel.spectral_contrast_valleys.stdev.3,lowlevel.spectral_contrast_valleys.stdev.4,lowlevel.spectral_contrast_valleys.stdev.5,lowlevel.spectral_flux.mean,lowlevel.gfcc.mean.0,lowlevel.spectral_rms.mean,metadata.audio_properties.replay_gain,arousal.arousal,valence.valence
0.499873132,-7.302327,1.4966236,1.4419852,1.6628501,0.54578745,0.04477917,-173.59549,0.001778999,-3.5108185,0.539983512,-0.815333883
0,-7.2474103,1.0790331,1.024256,1.0657362,0.88898796,0.010887402,-221.63911,0.000511087,15.855049,0.042044518,0.845012366
0.380285919,-6.5381045,1.3257756,1.3041753,1.2862811,0.6205111,0.035667706,-241.0499,0.001229216,-1.517971,0.37510305,-0.48557296
0,-7.102876,1.207857,1.1540958,1.0499731,0.6963056,0.018261014,-207.7664,0.000865462,9.404816,0.24649629,-0.300906843
0,-7.935649,1.2129043,1.2055864,1.2146399,0.7625143,0.005623105,-280.02454,0.000266713,14.829739,-0.530090684,0.813685078
0.171420157,-4.217905,1.5389333,1.4837477,1.4726135,1.3913532,0.252490401,53.99277,0.011151037,-15.093464,0.985160758,-0.980214345
0.392536283,-6.787879,1.2363478,1.2252028,1.1370397,0.6719093,0.037019577,-208.79198,0.001247451,-1.5072994,0.315746084,-0.619126134
0,-10.18958,1.037418,1.0063037,1.0025829,0.31885257,0.001628733,-454.08075,6.68261E-05,26.693623,-0.72135202,0.521846661
0.400000453,-6.966103,1.8438742,1.681736,1.6103303,0.69271344,0.036971714,-298.5884,0.00123875,-1.4371166,0.081615829,-0.663643858
0.14903231,-6.903105,1.5732051,1.5437258,1.4453276,1.1496617,0.126931638,25.219221,0.005643408,-8.666151,0.912613355,-0.193734542
0.14903231,-5.269018,1.2300888,1.116338,1.0853884,0.87688524,0.051126231,-73.810524,0.002455223,2.7469559,0.856553998,-0.650453421
0.483882874,-6.368682,1.5315007,1.4743073,1.4404819,0.9138144,0.064909361,-154.20578,0.002212443,-7.078018,0.663643858,-0.6784831
0,-8.364799,1.0753155,0.97050774,0.9480381,0.62870693,0.006279356,-401.47263,0.000285162,30.251549,-0.924154988,0.812036274
0.464273512,-6.274714,1.3077419,1.3639759,1.3933862,1.0524454,0.040310167,-126.58138,0.001369099,-2.0112114,0.660346249,-0.788953009
0.286504537,-8.099136,1.2185276,1.2098184,1.292557,1.0150987,0.018427184,-248.35059,0.000819385,0.6303711,0.236603462,0.165704864
0.49676159,-12.208135,1.3922309,1.3546609,1.5933986,1.8874395,0.0230365,-304.66992,0.001827595,-2.9341927,0.388293487,0.891178895
0.406116933,-7.242273,1.1527789,1.025714,0.95516586,1.1655262,0.021816943,-255.15013,0.001358647,0.8781471,0.426215993,-0.487221764
0.086384356,-7.3051887,1.2246777,1.2000558,1.1999699,0.82647896,0.011646163,-216.57541,0.000698871,7.233696,0.281121187,0.380049464
0,-7.1773467,1.3597027,1.1483287,1.1647924,1.1202655,0.015095538,-208.94655,0.000624227,12.708931,0.068425392,-0.620774938
0.365917921,-6.8116536,1.4718634,1.3807788,1.3753848,0.8173082,0.032777779,-226.11174,0.00112093,-1.0919533,-0.234954658,-0.386644683
0,-8.165586,1.1463114,1.0933876,1.03246,0.84406424,0.005351229,-341.1003,0.00022327,19.307755,-0.709810387,-0.107996702
0.499871194,-6.568825,1.1619505,1.0655026,1.0558267,1.1287676,0.03544759,-144.40672,0.002139481,4.2406235,0.500412201,0.213520198
0,-7.6799726,1.9563227,1.837498,1.7175764,1.077873,0.009134703,-320.98135,0.000500667,11.247906,-0.132728772,0.043693322
0.086708263,-6.4385004,1.0857912,1.0656816,1.0257599,0.74884486,0.016391477,-178.42159,0.000793917,10.635487,0.221764221,0.52514427
0,-7.078293,1.0707123,0.955993,0.87237686,0.5621207,0.009316391,-312.339,0.00045023,19.522507,-0.43940643,0.3569662
0.407825887,-8.837063,0.9355698,1.0032768,1.084448,1.1151516,0.029286746,-269.58215,0.001390269,-6.505083,0.851607585,-0.470733718
0,-10.405157,1.0719218,0.85229427,0.8273996,0.47204518,0.010586157,-354.11542,0.000500313,7.8196945,0.099752679,-0.411376752
0.282012045,-6.7161965,1.1028944,1.0640717,1.1105254,0.73904115,0.021889698,-183.39963,0.001178787,12.180466,-0.014014839,0.403132729
0,-10.4658375,0.5991207,0.49322605,0.541295,0.31459683,0.001024041,-575.5746,4.47999E-05,47.712933,-0.988458368,0.934047815
0.347143769,-5.826122,1.1873394,1.1379712,1.0878031,0.7529588,0.030508453,-128.59758,0.001461001,4.860962,0.35366859,0.137675185
0,-6.6690316,1.2756096,1.1318297,1.1020728,0.76469684,0.011143453,-319.92075,0.000571182,13.908905,-0.63231657,0.393239901
0.148484334,-6.6260757,1.3132256,1.210264,1.2292346,0.7805368,0.016069233,-207.13966,0.000734611,7.4687805,0.198680956,0.683429514
0.086384289,-8.286333,1.2854208,1.1680478,1.2119511,0.7946552,0.007580872,-280.95026,0.000331058,20.170677,-0.708161583,0.779060181
0.086708508,-7.9563656,1.0559125,1.0759575,1.1144614,0.8686303,0.010501266,-248.65326,0.000675147,6.809284,0.683429514,0.028854081
0,-7.333825,1.2512296,1.2052788,1.2316389,0.9455351,0.01053221,-224.33638,0.000479042,15.722942,-0.272877164,0.337180544
0.12215554,-5.894157,1.5635875,1.4879277,1.1844103,1.0750455,0.081121765,-249.188,0.006162748,-5.236458,0.609233306,-0.676834295
0.46020034,-6.256157,1.4811378,1.477259,1.565587,1.1782986,0.038572498,-133.0848,0.001333007,-1.3912964,0.406430338,-0.925803792
0.061429132,-7.1119714,1.0664797,0.9886573,0.9335247,0.6262599,0.011311064,-284.56937,0.000519835,18.76707,-0.800494641,0.360263809
0.12215554,-4.3735967,1.451217,1.4612347,1.4633021,1.4482278,0.343553841,127.632355,0.013703492,-19.510677,0.991755977,-0.953833471
0.467739046,-6.034269,1.4568149,1.4439238,1.5415666,1.1911443,0.040042412,-122.18124,0.001448113,-1.4258766,0.866446826,-0.754328112
0,-7.8412075,0.8637661,0.89712995,0.88750196,0.5708767,0.006610369,-268.03976,0.000301908,12.054901,-0.576257214,0.642209398
0.086384274,-6.627083,1.3310105,1.2202622,1.2105277,0.7756169,0.014514555,-213.16856,0.000693138,11.255333,-0.11788953,0.39983512
0,-7.9303727,0.9379508,0.82948273,0.7485159,0.509262,0.005521846,-415.44492,0.000383438,22.09457,-0.314097279,-0.28936521
0.224094138,-5.174868,1.2366618,1.1672323,1.1079359,0.85546225,0.054105591,-92.23167,0.002517852,1.5247803,0.648804617,-0.625721352
0,-9.059448,0.5694474,0.5096061,0.4647974,0.3460522,0.00490016,-393.9487,0.000343252,16.794495,-0.3569662,0.259686727
0,-8.195688,1.0298363,1.0776653,1.1672252,0.93939596,0.013002432,-169.45662,0.000605231,8.195137,0.073371805,-0.200329761
0,-8.278864,1.1247418,1.2427311,1.3791234,1.2761253,0.027102707,-182.14502,0.000731991,5.516838,0.371805441,-0.469084913
0,-6.5732546,1.1465019,1.0830138,1.1037333,0.8790915,0.017518925,-99.90838,0.000879701,10.773369,0.249793899,-0.739488871
0,-7.637839,1.116358,0.9708763,0.8958989,0.76730615,0.014315659,-204.61765,0.000624284,11.192692,-0.103050289,0.192085738
0,-6.9401584,1.2471831,1.2847359,1.3405634,1.0091308,0.020375891,-196.48419,0.000695894,3.9866982,0.286067601,-0.437757626
0.13631089,-9.909256,0.9352187,0.9292745,0.9395644,0.9628234,0.006250815,-502.4091,0.000283843,36.044926,-0.863149217,0.566364386
0.20829846,-6.1653824,1.2032983,1.1137153,0.9705548,0.6174167,0.022173081,-215.65222,0.001171413,8.306492,-0.254740313,0.287716406
0.263694614,-7.3625517,1.13632,0.9980527,1.0228934,1.1134685,0.012748468,-279.3193,0.000762033,15.957222,-0.384995878,-0.384995878
0.385694951,-6.2447863,1.1931233,1.1058208,0.9574369,0.6774271,0.024517566,-187.73337,0.002125741,1.7668076,0.553173949,0.233305853
0,-7.947946,0.9828738,0.992648,1.1347982,0.69901747,0.012556508,-248.79895,0.000490382,6.800617,-0.140972795,0.874690849
0,-8.524055,0.9905385,0.99835724,1.0352536,0.5891394,0.002944412,-349.66473,0.000139321,20.816765,-0.726298434,0.352019786
0,-7.550381,1.0354973,0.91442597,0.77509755,0.45855048,0.005784086,-359.13983,0.000371572,23.231316,-0.675185491,0.713107997
0,-7.3508773,1.0410756,0.9668801,0.92712176,0.70782185,0.006407511,-272.37616,0.00031459,19.934166,-0.943940643,0.355317395
0.215601116,-8.164436,1.1363769,1.0898536,1.2134962,0.9627942,0.011930398,-306.2321,0.000535794,6.6349297,-0.177246496,0.470733718
0.282012343,-5.8943467,0.96722996,0.630081,0.6079037,0.33625752,0.02530049,-407.3943,0.001375628,6.976185,-0.152514427,-0.533388293
0.23149471,-7.8883796,0.98475057,0.8124311,0.82210815,0.48275155,0.017166007,-390.91788,0.000685596,23.678669,-0.787304204,0.609233306
0.495836139,-7.061677,1.2725039,1.2571632,1.4106607,0.84532624,0.049128812,-135.5714,0.002009385,-3.682438,0.561417972,-0.792250618
0,-9.191395,0.9522452,0.9054969,0.82391685,0.47969675,0.004622942,-403.5854,0.000323343,17.33033,-0.3569662,0.259686727
0.106593154,-6.8043,0.83718836,0.8671147,0.77559644,0.6718593,0.13138628,12.686585,0.005300132,-9.126165,0.818631492,-0.323990107
0,-8.065128,1.2777683,1.1922148,1.1220382,0.74563116,0.005991896,-299.57773,0.000289085,17.523289,-0.607584501,0.584501237
0.181462973,-8.244891,1.0608284,1.1137718,1.1628218,0.5921586,0.014478523,-269.29742,0.000599924,5.647587,-0.197032152,0.835119538
0,-6.6527576,1.2571282,1.1148709,1.1019979,0.7573697,0.011413199,-314.6974,0.000592003,13.878071,-0.337180544,0.292662819
0,-8.977956,0.9605636,0.85014,0.7909712,0.35895252,0.001973178,-475.55878,0.000114833,29.24184,-0.915910965,0.726298434
0,-7.175015,1.1484528,1.124582,1.1249322,0.47737446,0.010698054,-250.02873,0.000468207,10.52869,-0.371805441,0.650453421
0.122844517,-6.4647083,0.6461432,0.60647804,0.6697687,0.673567,0.022472162,-134.39093,0.001031975,9.572056,0.023907667,-0.015663644
0.180150762,-6.490625,1.6847497,1.7050117,1.6223646,0.86420125,0.135996893,-67.66321,0.006580685,-10.468506,0.965375103,-0.973619126
0,-10.556729,0.818699,0.776625,0.70726323,0.35598552,0.001165971,-533.94574,8.1397E-05,29.32302,-0.3569662,0.259686727
0.12215554,-8.286822,1.3030075,1.1058084,1.1559554,0.75991386,0.091457419,-71.865105,0.004855381,-5.583647,0.901071723,0.429513603
0,-7.9963894,1.1032988,1.0152185,0.9654446,0.5951171,0.007051554,-363.90988,0.000340647,22.830563,-0.653751031,0.513602638
0,-11.111285,1.1331581,1.0853511,1.02047,0.5009536,0.000415495,-622.0618,1.55429E-05,37.56612,-0.940643034,0.345424567
0,-7.1404443,1.1271999,1.1114949,1.0313205,0.61602134,0.011274794,-245.45895,0.000551037,12.4506645,0.070074196,-0.424567189
0.400567293,-8.470744,1.3001522,1.2213798,1.3765459,1.1690639,0.030734211,-201.23839,0.001327383,-0.20241165,0.741137675,-0.655399835
0,-15.438041,0.42343548,0.8193198,1.3539472,0.72531843,0.000200197,-788.8778,1.00136E-05,37.987705,-0.934047815,0.691673537
0.10599307,-8.417968,1.1315349,1.1229559,1.151839,0.7645452,0.015173287,-199.67833,0.000656875,4.90736,0.231657049,0.752679308
0,-7.00054,1.0429646,1.009609,1.0480769,0.9039182,0.012651325,-212.66492,0.000652828,15.481602,-0.071723001,0.808738664
0.377068847,-6.653337,1.2359859,1.1658057,1.147138,0.87567914,0.035438143,-186.2408,0.001235928,-1.5727787,0.093157461,-0.492168178
0.286504537,-8.254675,1.1364844,1.1606429,1.3301088,1.1403655,0.016294563,-303.40125,0.000757416,0.10030365,-0.239901072,-0.419620775
0,-9.927398,0.81699634,0.7035763,0.74001,0.62053084,0.001965516,-507.16956,8.31746E-05,39.752766,-0.976916735,0.173948887
0.13631098,-6.327394,1.1605903,1.0827588,1.154677,0.7686019,0.023764595,-139.12267,0.001082784,5.483837,0.111294312,0.915910965
0.12215554,-4.2963514,1.2392287,1.1743089,1.1821094,0.99924856,0.274223745,-27.824026,0.01882793,-7.8826046,0.876339654,-0.622423743
0.426249951,-5.711257,2.2791543,2.381052,3.0794706,1.9609054,0.344091266,-135.34413,0.013488285,-20.334175,0.91426216,-0.983511954
0,-10.53709,0.9176556,1.0477778,1.1369182,0.68999547,0.001182946,-509.07794,3.67365E-05,29.281036,-0.948887057,0.272877164
0.492351025,-9.176242,1.092962,1.0602888,0.9589833,0.77801627,0.045279238,-424.99158,0.002055677,24.941761,-0.754328112,-0.070074196
0.494948268,-6.254077,1.3320704,1.324527,1.2515333,0.6457832,0.069624513,-161.96066,0.002352929,-7.537817,0.188788129,-0.661995054
0.282012463,-7.836468,1.3052046,1.2855855,1.2504379,1.0633321,0.094734073,-69.29043,0.004057826,-6.958332,0.904369332,-0.802143446
0.160072222,-5.9387083,1.8354096,1.2848333,1.1947513,0.757792,0.144431323,-127.31845,0.006917996,-9.035313,0.894476505,-0.937345425
0.286504537,-9.093076,1.2473325,1.2649989,1.3936878,1.1649057,0.013900339,-335.0286,0.000660898,0.6388016,-0.083264633,0.24649629
0,-6.401253,1.0214347,0.94645303,0.80062735,0.5414901,0.016927063,-325.45914,0.000854016,13.013042,-0.620774938,-0.043693322
0.41145137,-7.0686073,1.2691115,1.1303513,1.1089674,0.8883191,0.027462285,-164.3321,0.001417381,4.0051537,0.394888706,0.051937345
0.287479937,-6.004147,1.4431479,1.5648322,1.6666867,1.654999,0.25274244,104.87093,0.011372269,-17.25668,0.990107172,-0.995053586
0.382538915,-5.3562827,1.2100687,1.1538234,1.0477388,0.79259235,0.050113246,-103.50294,0.002479454,4.657322,0.46084089,-0.432811212
0.388789028,-7.2563114,1.1082709,1.0099413,0.9433926,1.210859,0.020746982,-255.30205,0.001339288,0.9176903,0.59274526,0.373454246
0.276385725,-7.2365623,1.0252006,0.8969031,0.8286119,0.606584,0.01124613,-338.6456,0.000768897,16.103432,-0.539983512,0.660346249
0.12215554,-4.798777,1.4265404,1.379466,1.3858147,1.1167237,0.234110072,133.27718,0.017114468,-17.104328,0.995053586,-0.993404782
0,-7.2937365,1.2112961,1.1666818,1.2029197,0.8173563,0.007770288,-248.71158,0.000377019,14.396099,-0.493816983,0.505358615
0,-6.623732,1.164002,1.0205936,1.0254176,0.7145163,0.011078794,-319.7106,0.000568154,13.893845,-0.591096455,0.294311624
0.376598775,-6.3152456,1.2714082,1.2491939,1.1464359,0.8862678,0.063643388,-52.09353,0.002595326,-2.6728058,0.802143446,0.079967024
0.378188461,-7.3839808,1.2884965,1.3121032,1.3024597,0.954494,0.019857991,-186.93819,0.001269797,1.2732239,0.622423743,-0.436108821
0,-8.272639,0.93340266,0.85292304,0.81731254,0.5250521,0.006266022,-402.4991,0.00028922,30.00571,-0.833470734,0.688375927
0.317368716,-5.4730444,1.1524006,0.98194134,0.91713905,0.74483645,0.035516944,-181.56728,0.00325796,0.73955536,0.22506183,-0.154163232
0,-7.852989,1.0671974,1.0455205,1.0071541,0.7654745,0.00599557,-262.48596,0.000287897,16.704926,-0.079967024,0.083264633
0,-10.713067,1.674817,1.6466378,1.629751,0.65719163,0.002808622,-475.8507,0.000137143,16.300808,-0.798845837,0.198680956
0,-10.653593,1.2033496,1.0608513,0.8004455,0.4732762,0.00110625,-546.20685,3.77607E-05,25.39713,-0.87139324,-0.068425392
0.12215554,-4.5551324,1.4487717,1.4069594,1.3999752,1.200707,0.167335123,73.436844,0.008233993,-9.32497,0.970321517,-0.915910965
0.3791731,-6.649229,1.4925034,1.4234475,1.3730683,0.6501136,0.034277566,-233.21837,0.001176414,-1.1079178,0.444352844,-0.765869744
0,-6.8131537,1.0964158,1.0208526,1.0649955,0.8888177,0.012661828,-209.90085,0.000581376,14.830235,-0.086562242,0.419620775
0.326373547,-7.448016,1.123887,1.0516499,1.0953274,0.77678514,0.012972906,-171.9417,0.000850459,4.4857407,0.305853256,0.131079967
0.14903231,-5.780913,1.2311715,1.1138642,1.0886657,0.81079143,0.048654061,-94.15988,0.002926923,-1.0314713,0.762572135,-0.72135202
0,-8.146474,1.1922135,1.129207,1.1730126,0.7450865,0.008963557,-288.01688,0.000346347,4.00568,-0.447650453,0.823577906
0.122383729,-8.49494,0.8380253,0.84931254,0.90678865,0.51939803,0.005608074,-328.81427,0.000223129,13.098248,-0.747732894,0.929101401
0.215601116,-7.833142,1.280313,1.2473241,1.2403466,0.9317923,0.01145953,-243.88791,0.000528833,6.4369965,0.233305853,0.284418796
0.372678161,-5.995994,1.1775923,1.1456676,1.1197946,0.8053554,0.031685296,-152.15721,0.001478451,6.898464,0.030502885,-0.328936521
0.483129025,-7.1377807,1.3423445,1.334739,1.2703407,0.84480816,0.046349488,-112.992516,0.002158194,-1.5016098,0.666941467,-0.643858203
0.181462482,-5.353062,0.9019293,0.7782006,0.968761,0.5966329,0.039002702,-394.23807,0.003530963,-0.48669624,-0.028854081,-0.665292663
0,-7.6489215,1.271119,1.1802025,1.2147863,0.82309705,0.011205873,-242.22028,0.000461644,3.7774925,-0.294311624,0.615828524
0,-9.974044,1.352704,1.4378686,1.2683876,1.014716,0.003545612,-393.6356,0.000133344,20.85585,-0.553173949,-0.066776587
0,-8.912628,0.89012116,0.7848091,0.8249881,0.54690266,0.002927814,-344.22964,0.000135109,25.920296,-0.228359439,0.620774938
0.12215554,-5.3003345,0.955322,0.80780417,0.7942299,0.71783733,0.04391427,-335.07748,0.007382481,0.7866783,-0.333882935,-0.474031327
0.494227529,-6.3425217,0.983031,0.8766408,0.8881979,0.66929317,0.036030691,-259.1316,0.001751238,10.121483,-0.666941467,0.483924155
0.387655497,-6.9255342,1.3211448,1.3141367,1.2989297,0.97139627,0.022788163,-144.55586,0.001365045,0.9466591,0.530090684,-0.31079967
0.496904582,-6.416097,1.5268961,1.5129179,1.4381497,0.9708137,0.067600273,-159.32352,0.002321665,-7.2802353,0.41797197,-0.510305029
0.14903231,-4.706253,1.2675849,1.1500846,1.0867434,0.7754331,0.071524978,-79.30742,0.00369561,0.36408424,0.642209398,-0.582852432
0.385416925,-6.896987,1.4728682,1.3397096,1.3134661,0.90594673,0.033514936,-200.57965,0.001131249,-1.0207291,0.437757626,-0.660346249
0,-7.002461,1.1583974,0.95489967,0.96243167,0.71986586,0.009832025,-243.88773,0.000541091,13.780621,-0.403132729,-0.084913438
0.49268958,-6.461087,1.5636806,1.4990864,1.4790702,0.99573016,0.065939568,-165.90056,0.002280739,-7.2795143,0.452596867,-0.851607585
0.43884024,-7.2676225,1.5223302,1.4937189,1.3780086,1.0443289,0.058587227,-80.343544,0.002365879,-2.2741947,0.841714757,0.180544106
0,-8.963008,0.7858828,0.7213107,0.7450806,0.5071448,0.002838004,-473.91614,0.000124519,34.391315,-0.971970322,0.671887881
0.375957847,-7.008407,1.4407588,1.3598756,1.3472406,0.82830393,0.033190694,-220.17827,0.001127132,-1.1007347,0.169002473,-0.670239077
0.12215554,-4.253426,1.339243,1.2060652,1.09502,0.8102695,0.106032968,-71.55287,0.007811777,-3.93322,0.805441055,-0.845012366
0.35855034,-6.7543983,1.1249113,1.022005,1.0249532,0.7960804,0.028407374,-210.18489,0.001218081,15.915363,-0.409727947,-0.114591921
0.488357693,-6.5280747,1.9845543,1.6780577,1.4536752,1.6396241,0.067520902,-256.3524,0.00223095,-7.414116,0.775762572,-0.924154988
0,-7.7707734,0.9043911,0.8290338,0.7189368,0.4771872,0.00636499,-412.34836,0.000349121,26.62585,-0.912613355,0.901071723
0,-6.7661223,1.0316795,0.8992172,0.8309227,0.40337762,0.007788659,-325.19714,0.000827649,15.356216,-0.360263809,-0.248145095
0.49268955,-6.3548822,1.6503212,1.5732412,1.5391227,1.2745311,0.06991636,-126.31844,0.00228356,-6.9970684,0.831821929,-0.597691674
0.171419844,-6.255414,1.0597619,0.91640544,0.96378076,0.6890509,0.019866994,-218.53542,0.000960996,14.258041,-0.335531739,0.902720528
0,-7.7372193,1.2538913,1.2163532,1.2252606,0.8311753,0.010626686,-246.85385,0.000432822,3.8180237,-0.510305029,0.820280297
0,-8.266328,0.8883183,0.838381,0.8322119,0.5518175,0.006243411,-398.75455,0.000288238,29.976406,-0.881286068,0.910964551
0.484831691,-6.327865,1.5803769,1.5435249,1.484781,0.5897864,0.06457454,-191.576,0.002187291,-7.104864,0.72135202,-0.821929101
0,-8.516328,0.8900774,0.90891045,0.91770285,0.55390054,0.007825588,-294.96893,0.000304546,8.616322,-0.431162407,0.48557296
0.286504537,-8.185778,1.1616976,1.1474644,1.3346382,1.1206697,0.016951893,-296.20828,0.000783631,0.64011383,0.210222589,0.33223413
0,-7.675177,1.2940961,1.2373816,1.2349379,0.83570087,0.01071647,-245.77992,0.000439211,3.8612823,-0.281121187,0.511953833
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
